,v2_impactScore,v2_accessVector,v2_userInteractionRequired,v2_accessComplexity,v2_baseScore,v3_score
7502,6.4,1,0,0.71,7.5,9.8
7503,6.4,1,0,0.71,7.5,9.8
7504,6.4,1,0,0.71,7.5,9.8
7505,2.9,1,1,0.61,4.3,4.3
7506,4.9,1,1,0.61,5.8,7.1
7507,2.9,1,1,0.61,4.3,6.5
7508,2.9,1,1,0.61,4.3,5.5
7509,2.9,1,1,0.61,3.5,5.4
7510,6.4,1,0,0.71,6.5,8.8
7511,6.9,1,0,0.71,6.8,6.5
7512,2.9,1,0,0.71,4.0,4.1
7513,2.9,1,1,0.61,3.5,5.4
7514,2.9,1,1,0.61,3.5,5.4
7515,2.9,1,1,0.61,4.3,6.1
7516,6.4,1,0,0.71,7.5,9.8
7517,2.9,1,0,0.71,5.0,7.5
7518,6.4,1,0,0.61,6.8,7.3
7519,6.4,1,0,0.71,7.5,9.8
7520,6.4,1,0,0.71,7.5,9.8
7521,6.4,0.395,0,0.71,4.6,6.8
7522,2.9,1,0,0.71,5.0,7.5
7523,6.4,1,0,0.71,7.5,9.8
7524,6.4,1,0,0.71,7.5,9.8
7525,2.9,0.395,0,0.61,1.9,4.1
7526,6.4,0.395,0,0.61,4.4,6.4
7527,2.9,1,0,0.71,5.0,5.3
7528,6.4,1,0,0.71,6.5,7.2
7529,2.9,1,1,0.61,3.5,4.8
7530,2.9,0.395,0,0.71,2.1,5.5
7531,6.4,1,1,0.61,6.8,7.8
7532,4.9,1,1,0.61,5.8,6.1
7533,2.9,1,1,0.35,2.6,3.1
7534,4.9,1,1,0.61,5.8,6.1
7535,4.9,1,1,0.61,5.8,6.1
7536,2.9,1,1,0.61,3.5,5.4
7537,2.9,1,1,0.61,4.3,4.7
7538,4.9,1,1,0.61,5.8,5.4
7539,6.4,1,1,0.61,6.8,7.1
7540,2.9,1,1,0.35,2.1,2.6
7541,2.9,1,1,0.61,3.5,5.4
7542,2.9,1,1,0.61,4.3,6.1
7543,6.4,1,0,0.71,6.5,8.8
7544,6.4,1,1,0.61,6.8,7.1
7545,2.9,1,1,0.61,3.5,5.4
7546,2.9,1,1,0.61,4.3,6.1
7547,4.9,1,1,0.61,5.8,6.1
7548,6.4,1,1,0.61,6.8,8.8
7549,6.4,1,1,0.61,6.8,7.8
7550,4.9,1,0,0.71,6.4,6.5
7551,2.9,1,0,0.71,5.0,7.5
7552,6.4,1,0,0.71,7.5,7.3
7553,4.9,1,0,0.71,6.4,6.5
7554,6.4,1,0,0.71,7.5,9.8
7555,4.9,1,0,0.71,6.4,6.5
7556,6.4,1,0,0.71,7.5,7.3
7557,2.9,1,1,0.61,4.3,4.3
7558,2.9,1,1,0.61,3.5,4.8
7559,2.9,1,0,0.71,5.0,5.3
7560,6.4,1,1,0.61,6.8,8.8
7561,2.9,1,1,0.61,3.5,5.4
7562,6.4,1,0,0.71,7.5,9.8
7563,2.9,1,0,0.71,5.0,7.5
7564,6.4,1,0,0.71,7.5,9.8
7565,2.9,1,0,0.71,5.0,7.5
7566,2.9,1,0,0.71,5.0,7.5
7567,2.9,1,0,0.71,5.0,7.5
7568,6.4,1,0,0.71,7.5,9.8
7569,4.9,1,1,0.61,4.9,4.8
7570,2.9,1,1,0.61,4.3,6.1
7571,2.9,1,1,0.61,4.3,6.5
7572,4.9,1,0,0.71,6.4,6.5
7573,2.9,1,1,0.61,4.3,6.1
7574,6.4,1,0,0.71,7.5,9.8
7575,2.9,1,1,0.61,4.3,6.1
7576,4.9,1,1,0.61,4.9,4.8
7577,6.4,1,0,0.71,7.5,9.8
7578,6.4,0.395,0,0.71,4.6,7.8
7579,6.4,1,0,0.71,7.5,9.8
7580,6.4,1,0,0.71,6.5,7.2
7581,6.4,1,0,0.71,7.5,7.3
7582,6.4,1,0,0.71,7.5,9.8
7583,2.9,1,1,0.61,4.3,6.1
7584,2.9,1,1,0.61,3.5,4.8
7585,10.0,1,0,0.71,9.0,8.8
7586,4.9,0.395,0,0.71,3.6,5.1
7587,6.4,1,0,0.71,7.5,9.8
7588,10.0,0.395,0,0.71,7.2,7.8
7589,6.4,1,0,0.71,7.5,9.8
7590,6.4,0.395,0,0.71,4.6,8.4
7591,6.4,0.395,0,0.71,4.6,7.8
7592,2.9,1,1,0.61,3.5,5.4
7593,4.9,1,1,0.61,4.9,4.8
7594,4.9,1,0,0.61,5.8,4.8
7595,10.0,0.395,0,0.61,6.9,7.0
7596,10.0,1,0,0.71,10.0,9.8
7597,6.4,1,0,0.71,6.5,8.8
7598,2.9,1,0,0.71,5.0,7.5
7599,6.4,1,0,0.71,7.5,9.8
7600,6.4,1,0,0.71,6.5,8.8
7601,6.4,1,1,0.61,6.8,7.8
7602,6.4,0.395,1,0.61,4.4,7.3
7603,2.9,1,1,0.61,4.3,4.7
7604,6.4,1,0,0.71,7.5,9.8
7605,2.9,1,0,0.71,5.0,7.5
7606,6.4,1,0,0.71,7.5,9.8
7607,6.4,1,0,0.71,7.5,9.8
7608,2.9,1,0,0.71,5.0,5.8
7609,2.9,1,0,0.71,5.0,5.3
7610,6.4,1,0,0.71,7.5,9.8
7611,2.9,1,0,0.71,5.0,5.3
7612,8.5,0.395,0,0.71,6.1,7.8
7613,2.9,0.395,0,0.71,2.1,5.5
7614,8.5,0.395,0,0.71,6.1,6.5
7615,2.9,0.395,0,0.71,2.1,5.5
7616,6.4,0.395,0,0.61,4.4,7.0
7617,2.9,1,1,0.61,4.3,4.7
7618,6.9,0.395,0,0.71,4.9,5.5
7619,6.9,0.395,0,0.71,4.9,5.5
7620,6.9,0.395,0,0.71,4.6,6.0
7621,6.4,0.395,0,0.71,4.6,7.8
7622,2.9,0.395,0,0.61,1.9,4.7
7623,2.9,1,1,0.61,4.3,6.1
7624,6.4,1,0,0.71,6.5,7.2
7625,2.9,1,1,0.61,3.5,5.4
7626,2.9,1,0,0.71,4.0,4.3
7627,2.9,1,0,0.71,5.0,5.3
7628,2.9,1,1,0.61,4.3,6.1
7629,2.9,1,0,0.71,4.0,4.9
7630,2.9,1,0,0.71,5.0,7.5
7631,6.4,1,0,0.71,7.5,9.8
7632,10.0,1,0,0.71,9.0,8.8
7633,10.0,1,0,0.71,9.0,8.8
7634,4.9,0.395,0,0.71,3.6,4.4
7635,2.9,1,1,0.61,4.3,6.1
7636,6.4,0.395,0,0.71,4.6,7.8
7637,2.9,0.395,0,0.71,2.1,8.4
7638,6.4,1,1,0.61,6.8,8.8
7639,2.9,1,0,0.61,4.3,7.5
7640,6.4,0.395,0,0.61,4.4,5.0
7641,6.9,0.395,0,0.61,4.7,5.3
7642,2.9,1,1,0.61,4.3,6.1
7643,2.9,1,1,0.61,4.3,6.1
7644,2.9,1,1,0.61,4.3,6.1
7645,6.4,1,0,0.71,6.5,8.8
7646,2.9,1,1,0.35,2.1,4.2
7647,2.9,1,0,0.71,5.0,7.5
7648,2.9,1,1,0.61,4.3,6.1
7649,2.9,1,0,0.71,5.0,5.3
7650,2.9,0.395,0,0.71,2.1,5.5
7651,4.9,0.395,0,0.71,3.6,7.1
7652,10.0,0.395,0,0.71,7.2,6.7
7653,4.9,1,0,0.61,5.8,7.4
7654,2.9,1,0,0.71,5.0,5.3
7655,2.9,1,0,0.61,3.5,5.3
7656,6.9,0.395,0,0.71,4.9,5.5
7657,8.5,1,0,0.61,7.5,7.2
7658,2.9,1,0,0.71,5.0,7.5
7659,2.9,1,0,0.71,5.0,7.5
7660,2.9,1,0,0.71,5.0,7.5
7661,2.9,1,0,0.71,5.0,7.5
7662,2.9,1,0,0.71,5.0,7.5
7663,6.4,0.395,1,0.35,3.7,7.5
7664,2.9,0.395,0,0.71,2.1,5.5
7665,4.9,0.395,0,0.61,3.3,6.4
7666,6.9,0.395,0,0.71,4.9,5.5
7667,7.8,0.395,0,0.61,5.4,6.3
7668,10.0,1,0,0.71,9.0,7.2
7669,2.9,1,0,0.71,4.0,6.5
7670,2.9,0.395,0,0.61,1.9,4.1
7671,2.9,1,0,0.61,4.3,5.9
7672,2.9,1,0,0.61,4.3,5.9
7673,2.9,1,0,0.61,4.3,5.9
7674,2.9,1,1,0.61,4.3,4.7
7675,6.4,0.646,0,0.71,5.8,8.8
7676,10.0,0.646,0,0.71,8.3,8.8
7677,2.9,0.646,0,0.71,3.3,6.5
7678,2.9,1,1,0.61,4.3,5.5
7679,4.9,1,1,0.61,5.8,6.1
7680,2.9,1,1,0.61,4.3,5.5
7681,2.9,1,1,0.61,4.3,3.3
7682,2.9,1,1,0.61,4.3,5.5
7683,4.9,1,1,0.61,4.9,4.8
7684,2.9,1,1,0.61,4.3,5.5
7685,2.9,1,1,0.61,4.3,3.3
7686,2.9,1,1,0.61,4.3,5.5
7687,2.9,0.395,0,0.71,2.1,5.5
7688,2.9,1,0,0.71,4.0,4.9
7689,4.9,0.395,0,0.71,3.6,3.9
7690,4.9,1,0,0.71,5.5,5.4
7691,8.5,1,0,0.61,8.3,8.1
7692,8.5,1,0,0.61,8.3,8.1
7693,6.9,1,0,0.61,7.1,5.9
7694,2.9,1,0,0.61,4.3,3.7
7695,2.9,1,0,0.61,4.3,3.7
7696,2.9,1,0,0.61,4.3,3.7
7697,6.9,1,0,0.61,7.1,5.9
7698,2.9,0.646,0,0.71,2.7,3.5
7699,6.9,1,0,0.71,6.8,6.5
7700,4.9,0.395,1,0.61,3.3,3.9
7701,2.9,1,0,0.71,5.0,7.5
7702,4.9,1,1,0.61,5.8,8.1
7703,6.4,1,0,0.61,6.8,8.1
7704,6.4,1,0,0.71,6.5,8.8
7705,10.0,1,1,0.35,7.6,7.5
7706,2.9,1,0,0.71,5.0,7.5
7707,2.9,1,0,0.71,5.0,7.5
7708,2.9,1,0,0.61,4.3,5.9
7709,2.9,1,0,0.71,4.0,6.5
7710,2.9,1,0,0.71,5.0,5.3
7711,2.9,1,1,0.61,4.3,6.1
7712,2.9,1,0,0.71,5.0,5.3
7713,6.9,0.395,0,0.71,4.9,5.5
7714,4.9,1,0,0.61,5.8,7.4
7715,2.9,1,1,0.61,4.3,6.1
7716,2.9,1,0,0.71,5.0,7.5
7717,2.9,0.395,1,0.61,1.9,3.3
7718,4.9,1,0,0.61,4.9,6.5
7719,6.4,0.395,0,0.71,4.6,7.8
7720,2.9,1,0,0.71,4.0,2.7
7721,2.9,0.395,0,0.71,2.1,3.2
7722,2.9,1,1,0.61,4.3,5.5
7723,2.9,1,0,0.71,5.0,7.5
7724,6.4,1,0,0.71,6.5,8.8
7725,2.9,1,1,0.61,4.3,6.1
7726,2.9,1,0,0.61,4.3,5.9
7727,2.9,1,0,0.71,5.0,7.5
7728,2.9,1,0,0.71,5.0,5.3
7729,2.9,1,1,0.61,4.3,6.1
7730,6.4,0.395,0,0.71,4.6,7.8
7731,2.9,0.395,1,0.61,1.9,5.5
7732,2.9,1,1,0.61,4.3,6.1
7733,2.9,1,0,0.61,4.3,5.9
7734,2.9,0.395,0,0.71,2.1,3.2
7735,2.9,0.395,0,0.71,2.1,3.2
7736,2.9,0.395,0,0.71,2.1,3.2
7737,4.9,1,0,0.71,5.5,8.1
7738,2.9,0.395,0,0.71,2.1,4.6
7739,8.5,1,0,0.71,9.0,9.4
7740,6.4,1,0,0.61,6.8,8.1
7741,10.0,1,0,0.71,10.0,9.8
7742,6.4,0.395,0,0.61,4.4,7.5
7743,2.9,1,0,0.71,5.0,7.5
7744,6.4,1,0,0.71,6.5,8.8
7745,6.4,1,0,0.71,7.5,9.8
7746,10.0,0.646,0,0.71,8.3,8.8
7747,10.0,1,0,0.71,9.0,8.8
7748,10.0,1,0,0.71,9.0,8.8
7749,4.9,1,0,0.71,6.4,6.5
7750,6.4,1,0,0.71,6.5,8.8
7751,2.9,1,1,0.61,4.3,6.1
7752,4.9,1,0,0.71,6.4,9.1
7753,6.4,1,0,0.71,7.5,9.8
7754,6.4,1,0,0.71,7.5,9.8
7755,2.9,1,0,0.71,5.0,7.5
7756,2.9,1,0,0.71,5.0,5.3
7757,2.9,1,0,0.71,4.0,4.9
7758,2.9,0.395,0,0.71,2.1,5.5
7759,2.9,0.395,0,0.71,2.1,5.5
7760,2.9,0.395,0,0.71,2.1,5.5
7761,6.4,1,1,0.61,6.8,7.8
7762,2.9,1,1,0.61,4.3,4.3
7763,9.2,0.395,0,0.61,6.3,6.3
7764,10.0,0.395,0,0.71,7.2,7.8
7765,4.9,1,1,0.61,5.8,5.4
7766,2.9,0.395,0,0.71,2.1,6.0
7767,2.9,0.395,0,0.71,2.1,3.3
7768,2.9,1,0,0.71,5.0,5.8
7769,2.9,1,0,0.71,5.0,7.5
7770,2.9,1,0,0.71,4.0,4.3
7771,6.4,1,0,0.71,7.5,9.8
7772,6.4,1,0,0.71,7.5,9.8
7773,6.4,1,0,0.71,7.5,9.8
7774,6.4,1,0,0.71,7.5,9.8
7775,2.9,1,1,0.61,4.3,6.1
7776,10.0,1,0,0.71,10.0,9.8
7777,6.4,1,0,0.61,6.8,8.1
7778,2.9,1,1,0.61,4.3,6.1
7779,2.9,1,0,0.71,4.0,6.5
7780,6.4,1,0,0.71,6.5,7.2
7781,2.9,1,0,0.71,5.0,7.5
7782,2.9,1,0,0.71,5.0,7.5
7783,2.9,1,0,0.71,5.0,7.5
7784,2.9,1,0,0.71,5.0,7.5
7785,2.9,1,0,0.71,5.0,7.5
7786,2.9,1,0,0.71,5.0,7.5
7787,2.9,1,1,0.61,3.5,5.4
7788,2.9,1,1,0.61,3.5,5.4
7789,2.9,1,1,0.61,3.5,5.4
7790,2.9,1,0,0.71,4.0,4.9
7791,10.0,1,0,0.71,9.0,7.2
7792,10.0,1,0,0.71,9.0,7.2
7793,2.9,0.395,0,0.71,2.1,4.0
7794,2.9,1,1,0.61,4.3,6.1
7795,2.9,1,0,0.71,5.0,5.3
7796,2.9,1,1,0.61,4.3,6.1
7797,2.9,1,1,0.61,4.3,6.1
7798,6.4,1,0,0.71,7.5,9.8
7799,4.9,1,1,0.61,5.8,8.2
7800,2.9,1,0,0.71,4.0,6.5
7801,2.9,1,0,0.71,5.0,7.5
7802,2.9,0.395,0,0.71,2.1,2.4
7803,2.9,1,0,0.71,5.0,7.5
7804,10.0,0.395,0,0.71,7.2,7.8
7805,2.9,1,0,0.71,5.0,7.5
7806,2.9,1,1,0.61,4.3,6.1
7807,2.9,1,0,0.71,5.0,7.5
7808,2.9,1,0,0.61,4.3,3.7
7809,2.9,1,1,0.61,3.5,4.8
7810,2.9,1,1,0.61,3.5,5.4
7811,2.9,1,1,0.61,3.5,4.8
7812,2.9,1,1,0.61,4.3,6.1
7813,2.9,1,0,0.61,4.3,7.5
7814,2.9,1,0,0.71,4.0,6.5
7815,6.4,1,0,0.71,7.5,9.8
7816,2.9,1,0,0.61,3.5,4.4
7817,2.9,1,0,0.71,5.0,7.5
7818,6.4,1,0,0.71,7.5,9.8
7819,6.4,1,0,0.71,7.5,9.8
7820,2.9,1,1,0.61,4.3,7.4
7821,2.9,1,1,0.61,4.3,7.4
7822,6.4,1,0,0.71,6.5,8.8
7823,10.0,1,0,0.71,10.0,9.8
7824,10.0,1,0,0.71,9.0,8.8
7825,2.9,1,0,0.61,4.3,5.9
7826,2.9,1,0,0.71,5.0,7.5
7827,2.9,1,0,0.71,5.0,7.5
7828,10.0,0.395,0,0.71,7.2,6.7
7829,6.4,1,0,0.71,6.5,9.9
7830,10.0,1,0,0.35,7.1,6.6
7831,2.9,1,0,0.71,5.0,7.5
7832,2.9,1,0,0.71,5.0,7.5
7833,2.9,1,0,0.71,5.0,7.5
7834,2.9,1,0,0.61,4.3,5.3
7835,2.9,1,0,0.71,5.0,7.5
7836,6.4,1,0,0.71,6.5,9.9
7837,2.9,1,0,0.71,4.0,4.9
7838,6.4,1,0,0.71,7.5,9.8
7839,2.9,1,0,0.71,4.0,4.9
7840,2.9,1,1,0.61,4.3,6.1
7841,2.9,1,0,0.61,4.3,3.7
7842,4.9,1,1,0.61,5.8,6.1
7843,4.9,1,1,0.61,5.8,8.2
7844,6.4,1,0,0.71,6.5,8.8
7845,2.9,1,0,0.71,5.0,5.3
7846,4.9,1,0,0.61,5.8,4.8
7847,6.4,1,1,0.61,6.0,6.5
7848,2.9,1,0,0.71,5.0,5.8
7849,2.9,1,1,0.61,4.3,4.3
7850,6.4,1,0,0.71,7.5,9.8
7851,2.9,1,1,0.61,3.5,5.4
7852,2.9,1,1,0.61,4.3,4.7
7853,2.9,1,0,0.71,5.0,7.5
7854,6.4,1,0,0.71,6.5,8.8
7855,2.9,1,1,0.61,4.3,4.7
7856,4.9,1,1,0.61,5.8,6.1
7857,4.9,1,0,0.71,5.5,8.1
7858,2.9,1,1,0.61,4.3,6.5
7859,2.9,1,0,0.71,5.0,7.5
7860,2.9,0.646,0,0.71,3.3,6.5
7861,10.0,1,0,0.71,10.0,9.8
7862,2.9,0.395,0,0.61,1.9,4.2
7863,6.4,1,0,0.71,7.5,9.8
7864,4.9,1,1,0.61,5.8,6.1
7865,2.9,1,0,0.61,4.3,6.8
7866,4.9,1,1,0.61,5.8,6.1
7867,2.9,1,0,0.71,4.0,4.9
7868,2.9,1,0,0.71,4.0,6.5
7869,4.9,1,1,0.61,5.8,6.1
7870,6.4,1,0,0.71,7.5,9.8
7871,2.9,1,0,0.71,4.0,4.3
7872,2.9,1,0,0.71,5.0,7.5
7873,4.9,1,0,0.61,5.8,5.4
7874,2.9,1,0,0.71,4.0,4.3
7875,2.9,1,1,0.61,3.5,5.4
7876,6.4,1,0,0.61,6.8,8.1
7877,6.4,1,0,0.71,7.5,9.8
7878,6.4,1,0,0.71,7.5,9.8
7879,2.9,1,1,0.61,4.3,6.1
7880,6.4,1,0,0.71,7.5,9.8
7881,2.9,1,1,0.61,4.3,5.4
7882,6.4,1,0,0.71,6.5,8.8
7883,2.9,1,1,0.61,4.3,6.1
7884,4.9,0.395,0,0.71,3.6,7.1
7885,10.0,0.395,0,0.71,7.2,7.8
7886,4.9,1,1,0.61,5.8,6.1
7887,2.9,1,0,0.71,5.0,7.5
7888,4.9,1,0,0.71,5.5,6.5
7889,4.9,1,1,0.61,5.8,6.1
7890,6.9,1,0,0.71,7.8,8.6
7891,4.9,1,0,0.71,5.5,8.7
7892,10.0,1,0,0.71,9.0,8.8
7893,2.9,1,0,0.71,5.0,7.5
7894,2.9,1,0,0.71,4.0,4.3
7895,4.9,1,0,0.71,5.5,6.5
7896,2.9,1,0,0.71,4.0,4.9
7897,6.4,1,0,0.71,6.5,6.0
7898,2.9,1,0,0.71,4.0,4.1
7899,2.9,1,1,0.61,4.3,6.1
7900,2.9,1,1,0.61,3.5,4.8
7901,4.9,1,0,0.71,5.5,6.5
7902,10.0,1,0,0.71,9.0,9.9
7903,2.9,1,0,0.71,4.0,4.3
7904,2.9,0.395,0,0.71,2.1,5.5
7905,6.4,1,0,0.71,6.5,6.3
7906,10.0,1,0,0.71,10.0,9.8
7907,6.4,1,0,0.71,7.5,9.8
7908,2.9,1,0,0.71,5.0,7.5
7909,6.4,1,0,0.71,6.5,6.0
7910,6.4,1,0,0.71,7.5,9.8
7911,2.9,1,0,0.71,5.0,9.8
7912,2.9,1,0,0.71,5.0,7.5
7913,2.9,1,0,0.71,5.0,7.5
7914,2.9,1,0,0.71,5.0,7.5
7915,2.9,1,0,0.71,5.0,9.8
7916,2.9,1,0,0.71,5.0,7.5
7917,2.9,1,0,0.71,5.0,7.5
7918,6.4,1,0,0.71,7.5,9.8
7919,2.9,1,0,0.71,5.0,7.5
7920,6.4,1,0,0.71,6.5,7.2
7921,2.9,1,1,0.61,4.3,6.1
7922,2.9,1,1,0.61,4.3,6.1
7923,2.9,1,0,0.71,5.0,7.5
7924,2.9,1,1,0.61,4.3,6.1
7925,2.9,1,1,0.61,4.3,6.1
7926,2.9,1,1,0.61,4.3,6.1
7927,4.9,1,0,0.71,6.4,7.2
7928,4.9,1,1,0.61,5.8,8.1
7929,10.0,1,0,0.71,9.0,8.8
7930,6.4,1,0,0.71,6.5,6.0
7931,2.9,1,1,0.61,4.3,6.1
7932,2.9,1,0,0.71,5.0,7.5
7933,6.4,1,0,0.71,6.5,7.2
7934,10.0,1,0,0.71,9.0,8.8
7935,4.9,1,0,0.71,6.4,6.5
7936,6.4,1,0,0.71,6.5,6.0
7937,10.0,0.395,0,0.71,7.2,7.8
7938,10.0,0.395,0,0.71,7.2,7.8
7939,10.0,0.395,0,0.71,7.2,7.8
7940,10.0,0.395,0,0.71,7.2,7.8
7941,2.9,1,1,0.61,4.3,6.1
7942,2.9,1,1,0.61,4.3,6.1
7943,4.9,1,0,0.71,6.4,6.5
7944,6.4,1,0,0.71,6.5,6.0
7945,2.9,1,0,0.71,5.0,7.5
7946,2.9,1,0,0.71,5.0,7.5
7947,6.4,1,0,0.71,6.5,6.0
7948,2.9,1,0,0.71,5.0,7.5
7949,6.4,1,0,0.61,6.8,9.8
7950,6.4,1,1,0.61,6.8,9.6
7951,6.4,1,1,0.61,6.8,9.6
7952,6.4,1,0,0.71,6.5,6.0
7953,2.9,1,0,0.71,5.0,7.5
7954,4.9,1,1,0.61,5.8,6.1
7955,2.9,1,1,0.61,4.3,6.1
7956,6.4,1,1,0.61,6.8,8.8
7957,6.9,0.395,0,0.71,4.9,5.5
7958,6.4,1,0,0.71,6.5,8.8
7959,2.9,1,1,0.61,3.5,5.4
7960,10.0,1,0,0.71,10.0,9.8
7961,6.4,1,0,0.71,7.5,9.8
7962,6.4,1,0,0.71,6.5,6.0
7963,2.9,1,0,0.71,4.0,4.3
7964,4.9,1,0,0.71,6.4,6.5
7965,2.9,1,0,0.71,4.0,4.3
7966,6.4,1,0,0.71,6.5,8.8
7967,2.9,1,0,0.71,4.0,6.5
7968,2.9,1,0,0.71,4.0,4.3
7969,2.9,1,0,0.71,4.0,4.3
7970,2.9,1,0,0.71,5.0,5.3
7971,6.4,1,0,0.71,6.5,8.6
7972,10.0,0.395,0,0.71,7.2,7.8
7973,2.9,1,0,0.71,4.0,6.5
7974,2.9,1,0,0.71,4.0,6.5
7975,10.0,0.395,0,0.71,7.2,6.8
7976,6.4,1,0,0.71,6.5,6.0
7977,2.9,1,1,0.61,4.3,6.1
7978,2.9,0.395,0,0.71,2.1,6.7
7979,6.4,1,0,0.71,6.5,6.0
7980,10.0,1,0,0.71,10.0,9.8
7981,2.9,1,1,0.61,3.5,5.4
7982,6.4,1,1,0.61,6.8,8.0
7983,6.4,1,0,0.71,6.5,6.0
7984,2.9,1,1,0.61,3.5,8.7
7985,2.9,1,1,0.61,3.5,8.7
7986,2.9,1,0,0.71,4.0,6.5
7987,2.9,1,0,0.71,5.0,7.5
7988,6.4,1,0,0.71,7.5,9.8
7989,4.9,1,1,0.61,5.8,6.1
7990,2.9,1,1,0.61,4.3,6.1
7991,10.0,1,0,0.61,9.3,8.8
7992,2.9,1,1,0.61,4.3,6.1
7993,4.9,1,1,0.61,5.8,6.1
7994,6.4,1,0,0.71,6.5,6.0
7995,2.9,1,1,0.61,3.5,3.5
7996,2.9,1,1,0.61,4.3,6.1
7997,6.4,1,0,0.71,6.5,8.8
7998,2.9,1,0,0.71,4.0,6.5
7999,2.9,1,0,0.71,5.0,7.5
8000,2.9,1,1,0.61,4.3,6.1
8001,4.9,1,1,0.61,5.8,8.1
8002,2.9,1,1,0.61,4.3,6.1
8003,2.9,1,0,0.71,5.0,7.5
8004,4.9,1,1,0.35,3.6,3.7
8005,6.4,1,0,0.71,6.5,6.0
8006,2.9,1,1,0.35,2.6,5.3
8007,6.4,0.395,1,0.61,4.4,6.7
8008,4.9,1,0,0.71,5.5,5.4
8009,4.9,1,1,0.35,3.6,7.3
8010,2.9,1,1,0.35,2.1,4.8
8011,2.9,1,0,0.61,3.5,5.3
8012,6.4,1,1,0.35,5.1,7.5
8013,4.9,1,1,0.61,4.9,6.8
8014,6.4,1,0,0.61,6.8,8.1
8015,2.9,1,1,0.61,3.5,5.4
8016,6.4,1,0,0.71,6.5,6.0
8017,2.9,1,0,0.71,5.0,7.5
8018,4.9,1,0,0.71,5.5,7.1
8019,2.9,1,0,0.71,5.0,7.5
8020,2.9,1,0,0.61,4.3,7.5
8021,4.9,1,0,0.61,4.9,6.8
8022,6.4,1,0,0.71,7.5,9.8
8023,2.9,1,0,0.71,4.0,6.5
8024,2.9,1,0,0.71,4.0,4.3
8025,4.9,1,0,0.71,6.4,8.2
8026,2.9,1,1,0.61,3.5,8.7
8027,6.4,1,0,0.71,6.5,6.0
8028,2.9,1,0,0.61,3.5,6.3
8029,2.9,1,1,0.61,4.3,4.7
8030,6.4,1,0,0.71,6.5,7.2
8031,2.9,1,0,0.61,4.3,5.9
8032,2.9,1,0,0.71,5.0,7.7
8033,6.4,1,0,0.71,6.5,9.1
8034,2.9,1,0,0.61,3.5,6.5
8035,2.9,1,0,0.71,4.0,6.5
8036,2.9,1,0,0.71,5.0,7.7
8037,4.9,1,0,0.71,6.4,6.8
8038,6.4,1,0,0.71,6.5,6.0
8039,4.9,1,0,0.71,5.5,6.4
8040,4.9,0.395,1,0.61,3.3,7.9
8041,4.9,1,0,0.71,6.4,7.2
8042,2.9,1,0,0.71,5.0,7.5
8043,2.9,1,0,0.71,4.0,6.5
8044,2.9,1,0,0.61,3.5,5.3
8045,6.4,0.395,0,0.71,4.6,5.3
8046,6.4,0.395,0,0.71,4.3,7.8
8047,4.9,0.395,0,0.71,3.6,4.4
8048,2.9,1,0,0.71,5.0,7.5
8049,2.9,1,0,0.71,4.0,6.5
8050,2.9,0.395,0,0.71,2.1,3.3
8051,2.9,0.395,0,0.71,2.1,3.3
8052,4.9,1,0,0.71,6.4,6.5
8053,4.9,0.395,0,0.71,3.6,5.2
8054,6.4,1,0,0.71,7.5,8.8
8055,4.9,1,1,0.61,5.8,6.1
8056,6.4,1,0,0.61,6.8,9.8
8057,4.9,1,1,0.35,4.0,6.1
8058,10.0,0.646,0,0.61,7.9,8.0
8059,6.4,1,0,0.71,6.5,6.0
8060,2.9,1,1,0.61,3.5,8.9
8061,4.9,1,0,0.61,5.8,7.5
8062,6.4,1,0,0.71,7.5,10.0
8063,10.0,1,0,0.61,8.5,8.5
8064,6.4,1,0,0.71,6.5,7.2
8065,2.9,1,0,0.71,5.0,7.5
8066,2.9,1,1,0.61,4.3,8.7
8067,2.9,1,0,0.71,4.0,6.5
8068,2.9,1,0,0.71,5.0,7.5
8069,6.4,1,0,0.71,6.5,6.0
8070,6.4,1,1,0.61,6.8,9.6
8071,2.9,1,0,0.71,4.0,6.5
8072,6.4,1,0,0.71,7.5,9.8
8073,2.9,1,1,0.61,4.3,6.1
8074,2.9,1,0,0.71,5.0,5.3
8075,6.4,1,0,0.71,6.5,7.2
8076,2.9,1,1,0.61,3.5,8.7
8077,2.9,1,1,0.61,4.3,6.1
8078,2.9,1,1,0.61,4.3,5.4
8079,6.4,1,0,0.71,6.5,6.0
8080,6.4,1,0,0.71,6.5,6.0
8081,6.4,1,0,0.71,6.5,6.0
8082,6.4,1,0,0.71,6.5,6.0
8083,6.4,1,0,0.71,6.5,6.0
8084,6.4,1,0,0.71,6.5,6.0
8085,6.4,1,0,0.71,6.5,6.0
8086,6.4,1,0,0.71,6.5,6.0
8087,6.4,1,0,0.71,6.5,6.0
8088,6.4,1,0,0.71,6.5,6.0
8089,6.4,1,0,0.71,6.5,6.0
8090,4.9,1,0,0.71,5.5,7.1
8091,2.9,1,0,0.71,5.0,5.3
8092,2.9,1,1,0.61,3.5,5.4
8093,2.9,1,0,0.71,5.0,5.3
8094,2.9,1,0,0.71,4.0,6.5
8095,6.4,1,0,0.71,6.5,6.0
8096,2.9,1,0,0.71,4.0,4.3
8097,2.9,1,0,0.71,4.0,4.3
8098,2.9,1,0,0.71,5.0,5.3
8099,2.9,1,0,0.71,4.0,6.5
